Date,Open,High,Low,Close,Volume,Market Cap,Cryptocurrency
"Dec 02, 2024",$655.93,$667.42,$629.91,$647.59,"$2,641,248,821","$93,274,876,695",BNB
"Dec 01, 2024",$654.33,$664.29,$646.60,$655.93,"$2,055,110,342","$94,460,623,411",BNB
"Nov 30, 2024",$654.81,$676.92,$648.89,$654.33,"$2,273,610,461","$94,229,786,565",BNB
"Nov 29, 2024",$654.36,$663.32,$649.16,$654.81,"$2,098,059,690","$94,299,060,823",BNB
"Nov 28, 2024",$644.95,$663.02,$641.62,$654.36,"$2,597,378,212","$94,234,599,963",BNB
"Nov 27, 2024",$613.59,$646.85,$608.62,$644.95,"$2,393,610,865","$92,879,051,283",BNB
"Nov 26, 2024",$636.64,$645.29,$600.99,$613.59,"$2,637,257,322","$88,362,791,441",BNB
"Nov 25, 2024",$660.32,$675.96,$627.27,$636.64,"$2,787,672,069","$91,682,645,502",BNB
"Nov 24, 2024",$651.20,$687.34,$638.92,$660.32,"$3,110,188,599","$95,087,187,234",BNB
"Nov 23, 2024",$633.51,$679.42,$632.25,$651.20,"$3,306,614,137","$93,779,201,154",BNB
"Nov 22, 2024",$622.83,$639.73,$617.45,$633.51,"$2,447,537,777","$91,232,608,314",BNB
"Nov 21, 2024",$606.12,$629.36,$594.55,$622.83,"$2,698,689,844","$89,693,609,615",BNB
"Nov 20, 2024",$615.99,$620.47,$600.77,$606.12,"$2,115,915,285","$87,287,350,618",BNB
"Nov 19, 2024",$619.44,$621.58,$606.56,$615.99,"$2,075,194,269","$88,708,825,993",BNB
"Nov 18, 2024",$618.40,$629.10,$613.06,$619.44,"$2,284,855,769","$89,259,822,623",BNB
"Nov 17, 2024",$622.37,$646.45,$606.19,$618.40,"$2,452,647,630","$89,110,665,234",BNB
"Nov 16, 2024",$618.99,$633.49,$617.87,$622.37,"$2,115,528,251","$89,683,233,662",BNB
"Nov 15, 2024",$621.68,$628.17,$604.23,$618.87,"$2,547,491,086","$89,177,963,435",BNB
"Nov 14, 2024",$621.00,$659.53,$612.53,$621.68,"$3,392,713,356","$89,583,474,221",BNB
"Nov 13, 2024",$627.00,$638.89,$600.52,$621.00,"$3,294,001,434","$89,152,414,745",BNB
"Nov 12, 2024",$661.89,$666.92,$613.62,$627.00,"$3,603,680,244","$90,350,742,267",BNB
"Nov 11, 2024",$628.30,$664.14,$614.02,$661.89,"$3,375,111,971","$95,377,469,811",BNB
"Nov 10, 2024",$624.37,$643.66,$613.57,$628.30,"$2,965,668,641","$90,537,986,817",BNB
"Nov 09, 2024",$597.95,$637.84,$597.85,$624.37,"$2,739,276,599","$89,972,047,641",BNB
"Nov 08, 2024",$598.44,$605.92,$589.55,$597.95,"$1,878,681,588","$86,164,073,321",BNB
"Nov 07, 2024",$592.00,$610.32,$588.66,$598.44,"$1,970,633,102","$86,234,356,332",BNB
"Nov 06, 2024",$563.61,$594.86,$563.28,$592.00,"$2,342,544,855","$85,306,299,181",BNB
"Nov 05, 2024",$552.07,$571.97,$551.25,$563.61,"$1,513,727,150","$81,216,339,185",BNB
"Nov 04, 2024",$557.64,$564.20,$543.91,$552.07,"$1,580,672,363","$79,553,312,265",BNB
"Nov 03, 2024",$568.04,$569.05,$547.82,$557.64,"$1,584,005,358","$80,356,053,035",BNB
"Nov 02, 2024",$572.76,$576.42,$562.95,$568.04,"$1,427,236,241","$81,854,027,185",BNB
"Nov 01, 2024",$576.03,$584.80,$568.16,$572.76,"$1,708,220,753","$82,534,998,464",BNB
"Oct 31, 2024",$595.73,$596.07,$571.43,$576.03,"$1,810,695,051","$84,061,209,119",BNB
"Oct 30, 2024",$605.67,$606.07,$594.45,$595.73,"$1,662,620,787","$86,935,108,301",BNB
"Oct 29, 2024",$600.60,$611.78,$599.95,$605.67,"$1,886,358,424","$88,385,761,919",BNB
"Oct 28, 2024",$588.72,$603.72,$585.12,$600.60,"$1,671,332,663","$87,645,607,362",BNB
"Oct 27, 2024",$582.81,$590.12,$581.26,$588.72,"$1,402,058,513","$85,911,947,501",BNB
"Oct 26, 2024",$574.25,$586.17,$571.33,$582.81,"$1,433,826,425","$85,049,558,597",BNB
"Oct 25, 2024",$594.15,$596.95,$567.06,$574.25,"$1,712,373,877","$83,801,517,941",BNB
"Oct 24, 2024",$584.65,$597.53,$583.03,$594.15,"$1,595,144,217","$86,705,752,710",BNB
"Oct 23, 2024",$593.36,$593.81,$573.09,$582.47,"$1,719,055,847","$85,001,113,289",BNB
"Oct 22, 2024",$598.82,$599.52,$587.20,$593.36,"$1,739,710,555","$86,589,936,469",BNB
"Oct 21, 2024",$605.52,$610.92,$591.70,$598.82,"$1,917,193,200","$87,386,307,830",BNB
"Oct 20, 2024",$597.97,$606.32,$593.74,$605.52,"$1,608,355,248","$88,197,685,465",BNB
"Oct 19, 2024",$599.36,$601.00,$595.73,$597.97,"$1,432,675,869","$87,263,415,715",BNB
"Oct 18, 2024",$592.04,$602.17,$591.70,$599.36,"$1,638,190,792","$87,466,292,490",BNB
"Oct 17, 2024",$600.82,$605.83,$585.72,$592.04,"$1,739,191,571","$86,397,327,504",BNB
"Oct 16, 2024",$594.19,$605.10,$589.93,$600.82,"$1,918,592,073","$87,678,385,949",BNB
"Oct 15, 2024",$588.90,$598.89,$578.49,$594.19,"$2,040,945,899","$86,711,109,046",BNB
"Oct 14, 2024",$571.82,$591.41,$569.97,$588.90,"$1,825,783,992","$85,939,345,164",BNB
"Oct 13, 2024",$576.45,$578.06,$565.13,$571.82,"$1,472,484,694","$83,447,056,984",BNB
"Oct 12, 2024",$572.86,$578.71,$572.86,$576.45,"$1,482,994,534","$84,122,465,986",BNB
"Oct 11, 2024",$562.73,$577.13,$560.07,$572.86,"$1,622,508,791","$83,598,235,811",BNB
"Oct 10, 2024",$570.28,$572.06,$551.78,$562.73,"$1,559,089,785","$82,119,769,596",BNB
"Oct 09, 2024",$580.40,$585.07,$567.14,$570.28,"$1,913,652,029","$83,221,749,248",BNB
"Oct 08, 2024",$564.15,$585.97,$560.29,$580.40,"$2,143,563,900","$84,699,650,802",BNB
"Oct 07, 2024",$570.54,$580.98,$564.12,$564.15,"$1,703,177,011","$82,327,682,513",BNB
"Oct 06, 2024",$563.21,$571.43,$561.59,$570.54,"$1,416,593,714","$83,260,723,249",BNB
"Oct 05, 2024",$555.38,$564.82,$552.34,$563.21,"$1,426,434,745","$82,190,522,875",BNB
"Oct 04, 2024",$544.42,$557.41,$542.28,$555.38,"$1,518,084,330","$81,048,613,880",BNB
"Oct 03, 2024",$542.71,$550.51,$535.38,$544.42,"$1,611,934,612","$79,449,341,513",BNB
"Oct 02, 2024",$548.00,$558.00,$536.15,$542.71,"$1,821,113,448","$79,199,443,610",BNB
"Oct 01, 2024",$567.26,$582.43,$538.48,$548.00,"$2,124,076,272","$79,970,711,679",BNB
"Sep 30, 2024",$596.41,$596.44,$564.65,$567.26,"$1,978,021,598","$82,781,855,679",BNB
"Sep 29, 2024",$601.57,$602.66,$593.05,$596.41,"$1,649,655,134","$87,035,998,848",BNB
"Sep 28, 2024",$607.87,$617.33,$595.21,$601.57,"$1,858,159,482","$87,788,468,182",BNB
"Sep 27, 2024",$596.78,$614.47,$596.50,$607.87,"$2,144,197,609","$88,707,870,823",BNB
"Sep 26, 2024",$587.35,$608.85,$581.23,$596.78,"$2,081,857,126","$87,089,595,799",BNB
"Sep 25, 2024",$606.52,$607.76,$584.86,$587.35,"$1,744,393,946","$85,714,136,164",BNB
"Sep 24, 2024",$604.37,$612.61,$600.27,$606.52,"$1,904,808,937","$88,511,967,216",BNB
"Sep 23, 2024",$588.09,$615.72,$585.51,$604.37,"$2,189,508,231","$88,197,223,018",BNB
"Sep 22, 2024",$589.04,$593.95,$577.45,$588.09,"$1,680,179,600","$85,821,599,230",BNB
"Sep 21, 2024",$568.58,$590.03,$566.81,$589.04,"$1,694,887,390","$85,960,423,308",BNB
"Sep 20, 2024",$566.22,$576.91,$559.64,$568.59,"$1,821,452,417","$82,974,430,683",BNB
"Sep 19, 2024",$559.04,$571.72,$553.51,$566.22,"$1,859,308,230","$82,631,119,906",BNB
"Sep 18, 2024",$546.01,$559.04,$537.51,$559.04,"$1,657,679,444","$81,583,511,348",BNB
"Sep 17, 2024",$533.81,$552.50,$529.42,$546.01,"$1,617,928,146","$79,681,876,689",BNB
"Sep 16, 2024",$553.97,$554.70,$527.44,$533.81,"$1,805,132,571","$77,900,807,196",BNB
"Sep 15, 2024",$553.57,$561.58,$552.36,$553.97,"$1,565,883,242","$80,843,399,507",BNB
"Sep 14, 2024",$557.02,$559.39,$548.87,$553.57,"$1,412,065,214","$80,784,004,948",BNB
"Sep 13, 2024",$544.30,$559.51,$539.06,$557.02,"$1,745,545,933","$81,287,946,437",BNB
"Sep 12, 2024",$530.19,$547.79,$530.15,$544.30,"$1,725,751,181","$79,432,529,306",BNB
"Sep 11, 2024",$517.48,$534.51,$507.24,$530.19,"$1,629,703,281","$77,373,472,174",BNB
"Sep 10, 2024",$518.55,$523.91,$514.02,$517.48,"$1,461,007,853","$75,518,650,030",BNB
"Sep 09, 2024",$503.00,$524.61,$501.98,$518.55,"$1,602,303,180","$75,673,608,212",BNB
"Sep 08, 2024",$493.23,$506.43,$491.03,$503.00,"$1,378,399,660","$73,405,057,387",BNB
"Sep 07, 2024",$486.90,$499.11,$483.26,$493.23,"$1,358,748,616","$71,978,716,014",BNB
"Sep 06, 2024",$502.07,$508.82,$473.17,$486.90,"$1,860,035,342","$71,055,946,030",BNB
"Sep 05, 2024",$507.82,$512.63,$497.35,$502.07,"$1,468,645,986","$73,269,314,773",BNB
"Sep 04, 2024",$518.64,$523.47,$496.44,$507.82,"$1,898,187,560","$74,108,635,635",BNB
"Sep 03, 2024",$526.44,$537.96,$518.67,$518.67,"$1,559,458,476","$75,687,307,517",BNB
"Sep 02, 2024",$512.60,$529.02,$502.17,$526.44,"$1,653,356,892","$76,825,747,806",BNB
"Sep 01, 2024",$532.90,$532.98,$508.72,$512.60,"$1,498,350,087","$74,805,529,171",BNB
"Aug 31, 2024",$535.32,$541.17,$531.63,$532.90,"$1,284,869,085","$77,768,305,211",BNB
"Aug 30, 2024",$536.63,$542.81,$523.06,$535.32,"$1,598,876,190","$78,121,319,105",BNB
"Aug 29, 2024",$536.82,$545.46,$532.30,$536.63,"$1,577,402,536","$78,312,516,130",BNB
"Aug 28, 2024",$533.98,$546.11,$523.77,$536.82,"$1,861,040,561","$78,340,344,977",BNB
"Aug 27, 2024",$548.83,$558.21,$523.44,$533.98,"$1,853,530,701","$77,925,886,837",BNB
"Aug 26, 2024",$574.25,$575.98,$547.23,$548.83,"$1,818,728,257","$80,093,378,278",BNB
"Aug 25, 2024",$580.76,$583.94,$569.90,$574.25,"$1,681,089,758","$83,803,381,528",BNB
"Aug 24, 2024",$591.81,$592.77,$575.84,$580.76,"$1,954,023,736","$84,753,779,728",BNB
"Aug 23, 2024",$583.05,$597.54,$575.77,$591.81,"$2,037,288,685","$86,365,611,699",BNB
"Aug 22, 2024",$570.02,$589.42,$561.22,$583.05,"$1,998,394,415","$85,088,014,535",BNB
"Aug 21, 2024",$569.27,$575.09,$547.61,$570.02,"$1,887,431,524","$83,186,278,769",BNB
"Aug 20, 2024",$559.82,$574.56,$559.11,$569.27,"$2,062,353,969","$83,076,513,823",BNB
"Aug 19, 2024",$531.61,$560.66,$529.61,$559.82,"$1,721,716,619","$81,697,741,672",BNB
"Aug 18, 2024",$542.23,$542.40,$531.24,$531.61,"$1,458,218,557","$77,580,877,632",BNB
"Aug 17, 2024",$519.97,$547.16,$518.94,$542.23,"$1,554,176,167","$79,131,582,566",BNB
"Aug 16, 2024",$519.87,$524.37,$511.04,$519.97,"$1,538,941,515","$75,882,247,292",BNB
"Aug 15, 2024",$524.02,$533.64,$511.61,$519.87,"$1,645,936,961","$75,867,943,548",BNB
"Aug 14, 2024",$524.13,$531.51,$516.51,$524.02,"$1,604,400,640","$76,472,879,644",BNB
"Aug 13, 2024",$518.54,$525.69,$514.55,$524.13,"$1,757,981,177","$76,489,435,198",BNB
"Aug 12, 2024",$503.80,$523.54,$500.23,$518.54,"$1,786,263,873","$75,673,339,231",BNB
"Aug 11, 2024",$523.32,$535.54,$503.23,$503.80,"$1,563,057,068","$73,523,440,056",BNB
"Aug 10, 2024",$509.18,$524.96,$507.85,$523.32,"$1,394,699,693","$76,371,219,540",BNB
"Aug 09, 2024",$517.34,$517.72,$500.18,$509.18,"$1,565,495,419","$74,308,422,019",BNB
"Aug 08, 2024",$474.20,$521.04,$469.19,$517.34,"$1,790,085,695","$75,498,545,442",BNB
"Aug 07, 2024",$484.32,$497.62,$469.00,$474.22,"$1,883,200,228","$69,206,840,518",BNB
"Aug 06, 2024",$464.63,$492.90,$464.29,$484.32,"$2,087,680,023","$70,680,699,138",BNB
"Aug 05, 2024",$497.04,$499.39,$407.52,$464.63,"$4,703,145,244","$67,806,230,416",BNB
"Aug 04, 2024",$529.48,$531.62,$488.25,$497.04,"$1,980,159,444","$72,536,450,574",BNB
"Aug 03, 2024",$542.92,$544.67,$522.20,$529.48,"$1,826,715,291","$77,271,013,567",BNB
"Aug 02, 2024",$575.15,$577.00,$540.12,$542.92,"$2,062,337,930","$79,231,550,681",BNB
"Aug 01, 2024",$576.37,$577.29,$553.75,$575.15,"$2,045,220,020","$83,935,366,045",BNB
"Jul 31, 2024",$587.67,$592.52,$575.25,$576.37,"$1,798,590,737","$84,113,669,313",BNB
"Jul 30, 2024",$574.64,$587.67,$567.99,$587.67,"$1,811,656,040","$85,732,964,589",BNB
"Jul 29, 2024",$584.10,$596.65,$573.99,$574.64,"$1,825,858,615","$83,850,420,248",BNB
"Jul 28, 2024",$581.59,$584.69,$575.04,$584.10,"$1,464,043,630","$85,212,875,780",BNB
"Jul 27, 2024",$581.08,$592.85,$574.89,$581.59,"$1,760,015,335","$84,875,697,403",BNB
"Jul 26, 2024",$570.71,$582.77,$570.45,$581.08,"$1,665,724,792","$84,795,365,637",BNB
"Jul 25, 2024",$574.58,$575.84,$554.76,$570.71,"$1,995,371,028","$83,288,637,938",BNB
"Jul 24, 2024",$582.11,$588.87,$570.95,$574.58,"$1,601,708,271","$83,852,755,334",BNB
"Jul 23, 2024",$587.92,$593.11,$578.29,$582.10,"$1,839,296,067","$84,951,190,949",BNB
"Jul 22, 2024",$601.85,$605.19,$587.77,$587.92,"$1,985,538,902","$85,799,539,051",BNB
"Jul 21, 2024",$593.57,$603.66,$583.54,$601.85,"$1,815,088,659","$88,822,252,492",BNB
"Jul 20, 2024",$593.71,$598.30,$587.28,$593.57,"$1,585,229,672","$87,600,527,810",BNB
"Jul 19, 2024",$571.93,$598.05,$565.97,$593.70,"$2,052,978,808","$87,620,751,713",BNB
"Jul 18, 2024",$568.97,$579.34,$562.93,$571.95,"$1,636,814,280","$84,409,740,046",BNB
"Jul 17, 2024",$576.56,$584.01,$565.42,$568.91,"$1,739,938,322","$83,961,300,777",BNB
"Jul 16, 2024",$586.01,$587.40,$556.67,$576.58,"$2,082,707,183","$85,093,472,629",BNB
"Jul 15, 2024",$544.92,$586.54,$544.70,$586.14,"$2,019,082,961","$86,503,979,584",BNB
"Jul 14, 2024",$532.38,$547.36,$532.11,$544.82,"$1,486,806,663","$80,405,575,846",BNB
"Jul 13, 2024",$533.76,$539.20,$527.76,$532.35,"$1,436,156,860","$78,565,269,719",BNB
"Jul 12, 2024",$525.12,$537.32,$517.99,$533.76,"$1,600,204,226","$78,773,169,815",BNB
"Jul 11, 2024",$524.58,$540.08,$521.04,$525.14,"$1,685,684,515","$77,501,159,721",BNB
"Jul 10, 2024",$516.63,$529.19,$511.84,$524.52,"$1,592,646,761","$77,409,467,371",BNB
"Jul 09, 2024",$510.54,$520.65,$507.27,$516.57,"$1,586,240,513","$76,236,447,707",BNB
"Jul 08, 2024",$490.71,$523.16,$472.16,$510.61,"$2,305,009,896","$75,357,795,620",BNB
"Jul 07, 2024",$527.44,$527.44,$488.96,$490.61,"$1,660,301,909","$72,406,012,380",BNB
"Jul 06, 2024",$497.97,$530.45,$496.66,$527.67,"$1,604,647,597","$77,875,643,248",BNB
"Jul 05, 2024",$513.61,$515.22,$456.92,$498.00,"$2,865,780,557","$73,495,625,283",BNB
"Jul 04, 2024",$556.49,$556.89,$512.42,$513.99,"$2,056,945,763","$75,856,810,510",BNB
"Jul 03, 2024",$579.01,$579.94,$550.42,$556.58,"$1,736,158,280","$82,141,417,386",BNB
"Jul 02, 2024",$576.60,$581.03,$573.83,$578.98,"$1,528,045,271","$85,447,804,555",BNB
"Jul 01, 2024",$581.67,$587.28,$576.14,$576.69,"$1,613,874,196","$85,109,267,791",BNB
"Jun 30, 2024",$569.17,$584.08,$567.79,$581.77,"$1,564,676,508","$85,859,638,106",BNB
"Jun 29, 2024",$566.49,$572.94,$566.07,$569.13,"$1,375,085,097","$83,993,715,842",BNB
"Jun 28, 2024",$580.87,$584.35,$565.01,$566.46,"$1,618,598,501","$83,600,695,796",BNB
"Jun 27, 2024",$572.36,$583.73,$566.43,$580.80,"$1,659,378,248","$85,716,165,595",BNB
"Jun 26, 2024",$578.11,$584.20,$567.88,$572.40,"$1,537,826,836","$84,477,020,197",BNB
"Jun 25, 2024",$567.65,$579.10,$566.90,$578.10,"$1,581,413,208","$85,318,522,059",BNB
"Jun 24, 2024",$577.22,$581.24,$552.94,$567.58,"$2,033,721,646","$83,765,187,966",BNB
"Jun 23, 2024",$590.67,$592.77,$576.06,$577.21,"$1,444,372,224","$85,176,656,021",BNB
"Jun 22, 2024",$585.90,$590.94,$581.14,$590.76,"$1,387,634,576","$87,176,575,659",BNB
"Jun 21, 2024",$587.11,$588.71,$578.02,$585.91,"$1,672,110,625","$86,460,693,472",BNB
"Jun 20, 2024",$598.77,$607.40,$584.76,$587.11,"$1,817,442,036","$86,647,496,805",BNB
"Jun 19, 2024",$588.58,$605.73,$587.01,$598.77,"$1,788,904,109","$88,369,040,883",BNB
"Jun 18, 2024",$604.33,$604.65,$575.76,$588.70,"$2,265,505,402","$86,882,966,325",BNB
"Jun 17, 2024",$610.07,$611.94,$592.43,$604.47,"$1,797,626,078","$89,209,710,634",BNB
"Jun 16, 2024",$607.81,$611.20,$601.48,$610.05,"$1,428,836,675","$90,034,253,483",BNB
"Jun 15, 2024",$603.11,$609.05,$601.59,$607.80,"$1,471,028,668","$89,702,062,425",BNB
"Jun 14, 2024",$599.48,$611.63,$590.50,$603.18,"$1,848,914,113","$89,019,908,494",BNB
"Jun 13, 2024",$619.23,$619.30,$596.31,$599.52,"$1,879,189,691","$88,478,986,031",BNB
"Jun 12, 2024",$602.60,$634.68,$592.29,$619.19,"$2,221,546,160","$91,383,455,310",BNB
"Jun 11, 2024",$624.40,$628.26,$597.04,$602.56,"$2,604,834,485","$88,928,185,550",BNB
"Jun 10, 2024",$673.34,$674.31,$615.77,$624.39,"$3,184,376,694","$92,133,149,047",BNB
"Jun 09, 2024",$682.66,$684.76,$670.81,$673.32,"$1,856,183,346","$99,357,408,214",BNB
"Jun 08, 2024",$683.37,$694.31,$678.65,$682.67,"$1,966,216,051","$100,737,156,341",BNB
"Jun 07, 2024",$710.46,$710.84,$665.18,$683.36,"$2,987,033,806","$100,839,878,792",BNB
"Jun 06, 2024",$698.89,$720.67,$692.99,$710.46,"$2,997,888,288","$104,839,400,778",BNB
"Jun 05, 2024",$686.20,$712.59,$685.78,$698.89,"$3,501,231,414","$103,145,508,351",BNB
"Jun 04, 2024",$626.43,$687.40,$625.26,$686.20,"$3,416,994,948","$101,266,198,969",BNB
"Jun 03, 2024",$603.05,$637.25,$601.18,$626.43,"$2,952,110,605","$92,452,182,204",BNB
"Jun 02, 2024",$601.30,$604.98,$596.16,$603.03,"$1,667,233,984","$88,997,799,991",BNB
"Jun 01, 2024",$593.52,$607.58,$592.68,$601.30,"$1,520,074,486","$88,743,630,829",BNB
"May 31, 2024",$595.03,$598.42,$589.77,$593.52,"$1,590,349,553","$87,595,183,361",BNB
"May 30, 2024",$594.97,$601.67,$586.56,$595.03,"$1,737,524,745","$87,817,259,641",BNB
"May 29, 2024",$601.21,$602.93,$592.97,$594.97,"$1,642,696,946","$87,809,232,124",BNB
"May 28, 2024",$603.53,$604.99,$593.72,$601.21,"$1,852,329,404","$88,730,389,843",BNB
"May 27, 2024",$599.83,$613.39,$599.70,$603.53,"$1,691,663,828","$89,071,826,053",BNB
"May 26, 2024",$602.19,$604.83,$598.70,$599.83,"$1,372,657,185","$88,525,731,650",BNB
"May 25, 2024",$600.23,$606.37,$599.61,$602.19,"$1,392,399,167","$88,875,335,691",BNB
"May 24, 2024",$598.67,$604.31,$588.89,$600.23,"$1,778,282,198","$88,584,956,498",BNB
"May 23, 2024",$614.67,$616.52,$581.95,$598.67,"$2,631,566,566","$88,299,435,340",BNB
"May 22, 2024",$618.42,$625.57,$610.55,$614.67,"$2,138,536,549","$90,716,966,835",BNB
"May 21, 2024",$600.60,$629.86,$593.93,$618.42,"$3,564,986,916","$91,270,265,012",BNB
"May 20, 2024",$574.63,$601.56,$569.52,$600.62,"$2,145,457,267","$88,633,336,031",BNB
"May 19, 2024",$580.48,$581.88,$572.37,$574.63,"$1,298,887,094","$84,807,762,904",BNB
"May 18, 2024",$581.18,$581.99,$575.02,$580.48,"$1,358,737,176","$85,671,165,203",BNB
"May 17, 2024",$569.19,$584.67,$568.84,$581.18,"$1,557,134,929","$85,774,035,176",BNB
"May 16, 2024",$582.10,$586.44,$565.76,$569.19,"$1,911,862,000","$84,004,802,022",BNB
"May 15, 2024",$566.71,$587.42,$561.13,$582.07,"$1,895,100,260","$85,910,178,961",BNB
"May 14, 2024",$591.61,$592.84,$563.42,$566.71,"$1,944,063,031","$83,638,407,024",BNB
"May 13, 2024",$594.42,$597.77,$585.52,$591.61,"$1,636,169,234","$87,313,351,147",BNB
"May 12, 2024",$592.03,$599.18,$587.80,$594.42,"$1,276,671,115","$87,729,246,606",BNB
"May 11, 2024",$585.62,$594.21,$581.90,$592.03,"$1,333,662,111","$87,375,564,249",BNB
"May 10, 2024",$596.03,$596.58,$582.05,$585.62,"$1,521,708,160","$86,430,203,567",BNB
"May 09, 2024",$588.20,$602.59,$586.73,$596.03,"$1,897,318,659","$87,965,965,033",BNB
"May 08, 2024",$577.49,$589.57,$575.15,$588.20,"$1,603,241,013","$86,810,379,871",BNB
"May 07, 2024",$588.48,$599.94,$576.72,$577.49,"$1,535,678,414","$85,229,585,063",BNB
"May 06, 2024",$592.14,$601.89,$583.37,$588.48,"$1,522,319,999","$86,851,577,038",BNB
"May 05, 2024",$585.85,$595.00,$580.25,$592.14,"$531,182,053","$87,392,373,029",BNB
"May 04, 2024",$587.02,$593.19,$583.30,$585.85,"$582,273,374","$86,463,601,515",BNB
"May 03, 2024",$560.53,$590.24,$559.45,$587.01,"$854,728,192","$86,636,592,246",BNB
"May 02, 2024",$561.41,$565.46,$543.52,$560.53,"$877,449,354","$82,726,793,692",BNB
"May 01, 2024",$578.49,$579.33,$538.05,$561.41,"$1,502,825,527","$82,856,934,667",BNB
"Apr 30, 2024",$592.83,$603.32,$556.17,$578.49,"$1,727,881,192","$85,367,327,134",BNB
"Apr 29, 2024",$600.07,$602.60,$583.34,$592.83,"$868,114,786","$87,494,581,632",BNB
"Apr 28, 2024",$595.72,$607.82,$595.72,$600.07,"$681,109,845","$88,563,280,490",BNB
"Apr 27, 2024",$597.71,$599.28,$586.15,$595.72,"$781,864,034","$87,908,360,676",BNB
"Apr 26, 2024",$614.01,$614.83,$597.18,$597.71,"$817,787,521","$88,214,230,878",BNB
"Apr 25, 2024",$608.09,$617.81,$601.78,$614.01,"$1,161,642,323","$90,619,903,052",BNB
"Apr 24, 2024",$606.84,$617.31,$592.94,$608.09,"$1,518,718,475","$89,747,074,126",BNB
"Apr 23, 2024",$605.58,$613.54,$599.94,$606.84,"$1,380,221,181","$90,742,630,828",BNB
"Apr 22, 2024",$579.61,$608.52,$579.14,$605.58,"$1,300,340,623","$90,553,524,996",BNB
"Apr 21, 2024",$570.96,$582.27,$567.17,$579.62,"$782,061,076","$86,672,374,451",BNB
"Apr 20, 2024",$554.89,$574.10,$549.80,$570.96,"$697,007,137","$85,377,557,251",BNB
"Apr 19, 2024",$552.17,$564.54,$525.03,$554.89,"$1,320,094,794","$82,974,269,405",BNB
"Apr 18, 2024",$534.41,$555.04,$527.43,$552.17,"$1,439,312,699","$82,541,734,087",BNB
"Apr 17, 2024",$537.83,$548.04,$514.11,$534.42,"$1,411,927,485","$79,912,950,223",BNB
